account_id,customer_id,account_open_date,balance,status
ACC00000444,CUST002353,2016-02-04,417081.00,CLOSED
ACC00000445,CUST002298,2020-03-31,597734.86,DORMANT
ACC00000446,CUST008398,2023-07-25,620097.41,DORMANT
ACC00000447,CUST004418,2018-05-28,30044.17,DORMANT
ACC00000448,CUST000718,2024-03-20,783498.97,BLOCKED
ACC00000449,CUST003080,2013-01-28,674545.96,CLOSED
ACC00000450,CUST000774,2017-11-03,507404.41,CLOSED
ACC00000451,CUST005956,2019-07-12,530207.86,ACTIVE
ACC00000452,CUST002802,2010-04-04,583623.23,CLOSED
ACC00000453,CUST009350,2023-07-27,862154.25,ACTIVE
ACC00000454,CUST005290,2019-11-07,249475.05,ACTIVE
ACC00000455,CUST007920,2008-12-19,866154.95,CLOSED
ACC00000456,CUST007257,2024-10-22,858810.56,DORMANT
ACC00000457,CUST000964,2022-07-21,930983.43,ACTIVE
ACC00000458,CUST008314,2007-01-13,114880.39,DORMANT
ACC00000459,CUST008052,2014-04-30,111883.74,ACTIVE
ACC00000460,CUST005456,2008-12-04,901673.73,DORMANT
ACC00000461,CUST002422,2009-01-13,116908.41,DORMANT
ACC00000462,CUST009412,2010-08-04,151661.64,BLOCKED
ACC00000463,CUST008197,2022-04-21,624422.73,BLOCKED
ACC00000464,CUST000327,2007-05-04,69951.94,DORMANT
ACC00000465,CUST005821,2013-04-16,804462.67,ACTIVE
ACC00000466,CUST009236,2025-06-18,747549.65,CLOSED
ACC00000467,CUST003560,2014-06-22,620285.61,ACTIVE
ACC00000468,CUST001072,2005-10-27,503632.59,BLOCKED
ACC00000469,CUST000850,2019-03-23,67983.95,BLOCKED
ACC00000470,CUST003391,2022-01-17,846254.35,DORMANT
ACC00000471,CUST005586,2021-04-11,620486.37,BLOCKED
ACC00000472,CUST003070,2024-04-13,342083.95,ACTIVE
ACC00000473,CUST003599,2024-04-08,860105.30,BLOCKED
ACC00000474,CUST007181,2006-01-29,806503.04,BLOCKED
ACC00000475,CUST001778,2011-08-18,806009.53,CLOSED
ACC00000476,CUST004190,2021-06-23,974494.21,CLOSED
ACC00000477,CUST009690,2008-05-30,696171.01,CLOSED
ACC00000478,CUST004542,2020-07-30,176770.13,CLOSED
ACC00000479,CUST008423,2005-03-05,481829.63,BLOCKED
ACC00000480,CUST003170,2010-04-09,86296.02,DORMANT
ACC00000481,CUST000195,2006-04-03,638561.60,ACTIVE
ACC00000482,CUST008359,2021-12-17,725256.19,CLOSED
ACC00000483,CUST001219,2025-10-28,472946.40,CLOSED
ACC00000484,CUST007378,2023-05-31,663702.41,CLOSED
ACC00000485,CUST002937,2011-06-14,562139.78,BLOCKED
ACC00000486,CUST000197,2023-07-09,2212.75,CLOSED
ACC00000487,CUST008712,2009-10-11,708141.68,DORMANT
ACC00000488,CUST002337,2006-08-03,981298.38,BLOCKED
ACC00000489,CUST001272,2011-01-07,522966.42,ACTIVE
ACC00000490,CUST000867,2023-12-09,314450.65,BLOCKED
ACC00000491,CUST008298,2005-10-31,983419.16,DORMANT
ACC00000492,CUST006903,2014-10-11,635833.28,CLOSED
ACC00000493,CUST001994,2006-07-10,48297.14,ACTIVE
ACC00000494,CUST004696,2010-08-06,358474.04,BLOCKED
ACC00000495,CUST000989,2013-01-22,710136.65,ACTIVE
ACC00000496,CUST001122,2006-07-13,911599.39,ACTIVE
ACC00000497,CUST000869,2012-10-29,614718.09,ACTIVE
ACC00000498,CUST009945,2012-11-30,326779.41,CLOSED
ACC00000499,CUST008645,2013-02-17,835635.42,CLOSED
ACC00000500,CUST001719,2013-10-30,567130.15,CLOSED
ACC00000501,CUST004590,2008-03-21,58049.05,BLOCKED
ACC00000502,CUST001706,2025-12-08,683244.56,DORMANT
ACC00000503,CUST001761,2024-09-29,155460.74,CLOSED
ACC00000504,CUST003105,2023-11-02,865154.21,DORMANT
ACC00000505,CUST009813,2021-02-12,946221.20,ACTIVE
ACC00000506,CUST001511,2009-09-19,156153.38,ACTIVE
ACC00000507,CUST003859,2014-10-20,712097.99,DORMANT
ACC00000508,CUST006605,2012-12-26,332792.85,CLOSED
ACC00000509,CUST007316,2021-05-05,478877.65,BLOCKED
ACC00000510,CUST004760,2012-05-03,993324.46,ACTIVE
ACC00000511,CUST003295,2016-04-21,50532.79,BLOCKED
ACC00000512,CUST006605,2020-05-11,503604.35,BLOCKED
ACC00000513,CUST009906,2008-11-04,854064.15,CLOSED
ACC00000514,CUST003466,2006-09-26,624904.12,BLOCKED
ACC00000515,CUST003181,2020-08-14,48986.48,ACTIVE
ACC00000516,CUST000604,2015-03-11,85268.86,CLOSED
ACC00000517,CUST008121,2018-07-01,873157.38,BLOCKED
ACC00000518,CUST005620,2024-11-09,108451.45,BLOCKED
ACC00000519,CUST009432,2012-03-04,999740.35,BLOCKED
ACC00000520,CUST006801,2005-11-03,734121.85,CLOSED
ACC00000521,CUST002877,2013-03-15,713194.04,ACTIVE
ACC00000522,CUST005741,2009-09-19,40877.10,DORMANT
ACC00000523,CUST000668,2020-02-19,48657.42,BLOCKED
ACC00000524,CUST007723,2019-03-12,729610.36,CLOSED
ACC00000525,CUST007248,2010-06-19,911113.63,BLOCKED
ACC00000526,CUST001739,2020-08-03,552734.28,DORMANT
ACC00000527,CUST005597,2017-08-02,561896.34,DORMANT
ACC00000528,CUST008745,2009-03-23,211697.68,ACTIVE
ACC00000529,CUST005289,2014-05-12,513225.66,DORMANT
ACC00000530,CUST006628,2017-11-28,603986.29,ACTIVE
ACC00000531,CUST004532,2010-09-01,878126.83,DORMANT
ACC00000532,CUST009132,2014-12-28,640573.34,ACTIVE
ACC00000533,CUST003141,2011-05-05,280553.07,ACTIVE
ACC00000534,CUST008015,2009-09-22,221421.71,CLOSED
ACC00000535,CUST007513,2021-10-07,342438.51,CLOSED
ACC00000536,CUST007150,2019-09-18,946437.84,ACTIVE
ACC00000537,CUST009141,2007-11-09,554830.90,ACTIVE
ACC00000538,CUST008195,2015-06-13,613642.48,DORMANT
ACC00000539,CUST006451,2016-10-13,761453.60,DORMANT
ACC00000540,CUST003826,2009-12-06,414837.41,CLOSED
ACC00000541,CUST008412,2023-08-02,61957.32,DORMANT
ACC00000542,CUST008781,2019-11-08,85798.90,BLOCKED
ACC00000543,CUST004007,2023-07-25,211026.74,DORMANT
ACC00000544,CUST005599,2013-01-03,455895.03,BLOCKED
ACC00000545,CUST001205,2024-11-23,406485.05,ACTIVE
ACC00000546,CUST002870,2006-03-04,271457.18,BLOCKED
ACC00000547,CUST003966,2016-06-20,166861.00,CLOSED
ACC00000548,CUST001998,2022-06-01,473138.61,ACTIVE
ACC00000549,CUST001252,2016-06-11,432238.92,CLOSED
ACC00000550,CUST004941,2011-01-09,675918.74,ACTIVE
ACC00000551,CUST004326,2019-05-14,551635.71,DORMANT
ACC00000552,CUST009445,2010-12-14,852151.42,BLOCKED
ACC00000553,CUST004046,2017-10-30,754513.69,ACTIVE
ACC00000554,CUST005352,2006-01-07,966596.35,ACTIVE
ACC00000555,CUST000767,2012-09-01,840128.23,DORMANT
ACC00000556,CUST003586,2020-06-01,171210.53,ACTIVE
ACC00000557,CUST003357,2022-11-20,206547.59,DORMANT
ACC00000558,CUST007127,2023-12-05,954579.84,CLOSED
ACC00000559,CUST002188,2006-04-17,271971.82,ACTIVE
ACC00000560,CUST003960,2016-05-21,833008.69,BLOCKED
ACC00000561,CUST006135,2005-01-05,570849.43,DORMANT
ACC00000562,CUST009911,2015-01-13,133743.44,DORMANT
ACC00000563,CUST003414,2023-05-27,850570.12,ACTIVE
ACC00000564,CUST009127,2011-05-07,659655.73,BLOCKED
ACC00000565,CUST002372,2013-10-16,306939.11,BLOCKED
ACC00000566,CUST006130,2020-02-08,219563.73,BLOCKED
ACC00000567,CUST000657,2012-03-05,115024.55,DORMANT
ACC00000568,CUST006103,2023-07-16,326901.37,CLOSED
ACC00000569,CUST005444,2006-01-02,270120.80,DORMANT
ACC00000570,CUST000454,2011-11-06,210032.42,CLOSED
ACC00000571,CUST004250,2019-03-25,201532.92,ACTIVE
ACC00000572,CUST002939,2016-04-07,526294.54,CLOSED
ACC00000573,CUST001972,2006-09-03,292894.26,DORMANT
ACC00000574,CUST009034,2009-03-14,541507.04,CLOSED
ACC00000575,CUST001899,2019-09-30,978848.50,DORMANT
ACC00000576,CUST001014,2008-07-22,96689.41,DORMANT
ACC00000577,CUST002768,2019-04-25,906652.05,ACTIVE
ACC00000578,CUST009831,2006-03-25,51547.38,ACTIVE
ACC00000579,CUST009577,2009-10-30,689932.22,BLOCKED
ACC00000580,CUST007629,2023-12-09,122178.64,BLOCKED
ACC00000581,CUST003852,2006-07-12,291914.64,CLOSED
ACC00000582,CUST004606,2012-05-10,967028.94,ACTIVE
ACC00000583,CUST008289,2011-03-23,521641.41,ACTIVE
ACC00000584,CUST004344,2010-11-17,442909.87,CLOSED
ACC00000585,CUST007050,2022-12-08,372402.72,DORMANT
ACC00000586,CUST007491,2022-06-15,232941.46,DORMANT
ACC00000587,CUST002300,2011-10-16,981421.54,BLOCKED
ACC00000588,CUST001055,2018-08-29,941929.37,ACTIVE
ACC00000589,CUST000748,2019-08-06,391817.65,DORMANT
ACC00000590,CUST006737,2006-01-22,196187.46,DORMANT
ACC00000591,CUST003842,2014-08-14,311734.20,DORMANT
ACC00000592,CUST001638,2025-04-01,559933.45,DORMANT
ACC00000593,CUST003214,2018-01-16,155608.32,DORMANT
ACC00000594,CUST003243,2011-09-08,553313.56,CLOSED
ACC00000595,CUST001183,2022-07-07,958632.12,CLOSED
ACC00000596,CUST009854,2015-02-08,202962.04,ACTIVE
ACC00000597,CUST007093,2023-04-10,381059.24,BLOCKED
ACC00000598,CUST004932,2013-11-27,444613.02,BLOCKED
ACC00000599,CUST001849,2024-12-18,675944.12,ACTIVE
ACC00000600,CUST007325,2024-06-20,780730.07,BLOCKED
ACC00000601,CUST008212,2007-07-06,242877.63,ACTIVE
ACC00000602,CUST009050,2024-09-17,306292.06,DORMANT
ACC00000603,CUST003651,2015-07-01,448830.23,ACTIVE
ACC00000604,CUST001529,2008-02-14,330625.36,DORMANT
ACC00000605,CUST000495,2005-04-14,138070.34,ACTIVE
ACC00000606,CUST002808,2009-02-09,201512.70,ACTIVE
ACC00000607,CUST005824,2018-03-07,775565.21,BLOCKED
ACC00000608,CUST007410,2009-06-22,679370.98,BLOCKED
ACC00000609,CUST005536,2024-04-30,753261.53,CLOSED
ACC00000610,CUST003238,2021-06-08,690778.17,ACTIVE
ACC00000611,CUST000111,2011-01-24,597221.29,DORMANT
ACC00000612,CUST005808,2008-03-16,383323.84,BLOCKED
ACC00000613,CUST004067,2019-01-30,222245.65,ACTIVE
ACC00000614,CUST007613,2006-06-13,709694.78,CLOSED
ACC00000615,CUST000416,2013-06-24,822319.14,ACTIVE
ACC00000616,CUST008460,2024-05-25,160257.74,DORMANT
ACC00000617,CUST000535,2011-08-18,693478.03,ACTIVE
ACC00000618,CUST007406,2019-05-28,156017.82,DORMANT
ACC00000619,CUST003678,2005-10-28,137830.16,BLOCKED
ACC00000620,CUST005738,2014-03-21,547475.41,BLOCKED
ACC00000621,CUST009353,2012-06-22,151199.41,BLOCKED
ACC00000622,CUST006625,2011-06-15,509656.38,CLOSED
ACC00000623,CUST008864,2008-10-09,947796.32,BLOCKED
ACC00000624,CUST001341,2010-01-25,199216.57,DORMANT
ACC00000625,CUST000404,2010-02-23,809219.54,DORMANT
ACC00000626,CUST004013,2023-08-05,176542.60,ACTIVE
ACC00000627,CUST002434,2005-09-23,697907.37,CLOSED
ACC00000628,CUST004071,2018-08-05,604295.32,CLOSED
ACC00000629,CUST006609,2021-12-12,128830.18,DORMANT
ACC00000630,CUST007644,2009-09-18,737937.05,CLOSED
ACC00000631,CUST009506,2021-08-09,400139.79,CLOSED
ACC00000632,CUST007547,2012-05-20,998938.26,CLOSED
ACC00000633,CUST008284,2009-06-08,912083.11,DORMANT
ACC00000634,CUST008658,2018-07-28,211050.76,BLOCKED
ACC00000635,CUST008174,2023-02-14,797099.58,CLOSED
ACC00000636,CUST004589,2011-09-17,571569.33,ACTIVE
ACC00000637,CUST009394,2011-11-29,904959.05,BLOCKED
ACC00000638,CUST007898,2023-01-02,173919.09,DORMANT
ACC00000639,CUST000922,2014-10-26,493497.50,DORMANT
ACC00000640,CUST007254,2024-01-16,86394.65,DORMANT
ACC00000641,CUST009558,2007-07-07,726317.64,CLOSED
ACC00000642,CUST000221,2019-09-11,631685.82,ACTIVE
ACC00000643,CUST001782,2013-11-15,755379.81,DORMANT
ACC00000644,CUST000807,2010-09-25,776617.61,ACTIVE
ACC00000645,CUST009250,2007-12-26,849880.10,ACTIVE
ACC00000646,CUST006489,2023-05-13,947922.17,ACTIVE
ACC00000647,CUST003575,2015-12-19,181032.89,DORMANT
ACC00000648,CUST005325,2008-11-18,445106.48,ACTIVE
ACC00000649,CUST007028,2012-12-09,207451.59,ACTIVE
ACC00000650,CUST006724,2006-12-13,574262.81,CLOSED
ACC00000651,CUST001527,2013-11-20,417857.04,DORMANT
ACC00000652,CUST002980,2014-07-11,101099.59,ACTIVE
ACC00000653,CUST001979,2018-02-12,830881.14,DORMANT
ACC00000654,CUST001405,2005-09-16,615780.88,ACTIVE
ACC00000655,CUST003898,2018-09-09,890206.89,DORMANT
ACC00000656,CUST000891,2005-12-11,629342.92,CLOSED
ACC00000657,CUST002041,2007-03-13,506453.09,ACTIVE
ACC00000658,CUST005354,2017-10-24,190480.88,DORMANT
ACC00000659,CUST005095,2016-09-25,602038.30,BLOCKED
ACC00000660,CUST005828,2020-04-20,904324.42,DORMANT
ACC00000661,CUST001597,2017-12-25,103875.54,CLOSED
ACC00000662,CUST008996,2007-05-03,143154.68,ACTIVE
ACC00000663,CUST009727,2011-06-14,451630.70,CLOSED
ACC00000664,CUST008544,2017-10-04,33527.25,CLOSED
ACC00000665,CUST009060,2005-10-04,426708.77,ACTIVE
ACC00000666,CUST001120,2021-07-08,258080.05,BLOCKED
ACC00000667,CUST003228,2008-01-03,384349.48,BLOCKED
ACC00000668,CUST005156,2005-11-22,111121.54,ACTIVE
ACC00000669,CUST003269,2013-11-13,610992.54,BLOCKED
ACC00000670,CUST005708,2012-09-19,382084.23,CLOSED
ACC00000671,CUST002602,2025-12-13,850680.26,BLOCKED
ACC00000672,CUST001450,2006-12-12,879462.24,BLOCKED
ACC00000673,CUST007110,2012-11-26,525999.27,CLOSED
ACC00000674,CUST006526,2007-06-14,721902.07,CLOSED
ACC00000675,CUST003594,2009-08-14,330071.76,DORMANT
ACC00000676,CUST006999,2023-03-29,389023.91,CLOSED
ACC00000677,CUST007162,2013-09-14,32270.19,DORMANT
ACC00000678,CUST000961,2022-09-05,171459.81,BLOCKED
ACC00000679,CUST001455,2010-08-08,954091.47,CLOSED
ACC00000680,CUST001264,2005-12-24,450595.89,DORMANT
ACC00000681,CUST007294,2023-12-23,395283.76,DORMANT
ACC00000682,CUST001471,2011-09-13,315999.81,ACTIVE
ACC00000683,CUST002131,2016-04-03,194264.68,CLOSED
ACC00000684,CUST007392,2012-01-07,196728.14,BLOCKED
ACC00000685,CUST007621,2021-12-09,243441.65,CLOSED
ACC00000686,CUST002093,2024-08-28,557267.33,BLOCKED
ACC00000687,CUST004578,2019-04-28,722217.47,DORMANT
ACC00000688,CUST006205,2017-08-08,933118.51,ACTIVE
ACC00000689,CUST000610,2022-05-20,127082.76,CLOSED
ACC00000690,CUST004904,2012-03-03,98622.53,BLOCKED
ACC00000691,CUST001654,2015-05-01,947835.13,CLOSED
ACC00000692,CUST009266,2013-06-18,150649.93,DORMANT
ACC00000693,CUST006111,2020-02-05,530970.44,ACTIVE
ACC00000694,CUST000233,2022-03-22,422098.57,BLOCKED
ACC00000695,CUST002289,2019-11-07,455261.74,BLOCKED
ACC00000696,CUST005695,2016-07-13,671623.18,CLOSED
ACC00000697,CUST001149,2011-01-05,817119.45,DORMANT
ACC00000698,CUST005108,2023-07-09,645236.47,BLOCKED
ACC00000699,CUST007698,2025-07-11,924450.02,ACTIVE
ACC00000700,CUST009040,2012-04-11,99683.67,BLOCKED
ACC00000701,CUST006496,2021-07-11,20271.28,CLOSED
ACC00000702,CUST003984,2011-01-01,952659.47,CLOSED
ACC00000703,CUST003261,2022-07-03,497380.79,CLOSED
ACC00000704,CUST003839,2014-04-30,718686.97,DORMANT
ACC00000705,CUST007532,2005-09-21,988103.52,DORMANT
ACC00000706,CUST006858,2005-07-28,927896.47,BLOCKED
ACC00000707,CUST002919,2015-02-24,776854.59,ACTIVE
ACC00000708,CUST006116,2007-03-16,761620.83,ACTIVE
ACC00000709,CUST002919,2019-11-10,778000.37,ACTIVE
ACC00000710,CUST006189,2016-10-09,542068.04,BLOCKED
ACC00000711,CUST003659,2025-06-09,845177.35,BLOCKED
ACC00000712,CUST009543,2024-05-05,172452.62,CLOSED
ACC00000713,CUST008417,2025-10-01,403793.74,ACTIVE
ACC00000714,CUST004297,2023-04-23,132885.16,BLOCKED
ACC00000715,CUST008397,2024-10-02,242479.77,ACTIVE
ACC00000716,CUST002515,2015-10-11,143834.31,DORMANT
ACC00000717,CUST006870,2015-11-28,522631.77,ACTIVE
ACC00000718,CUST006562,2019-09-02,729311.19,BLOCKED
ACC00000719,CUST009367,2010-07-29,32312.08,DORMANT
ACC00000720,CUST002314,2016-12-24,45343.78,CLOSED
ACC00000721,CUST002228,2008-04-23,78735.95,CLOSED
ACC00000722,CUST001894,2018-09-25,562161.19,BLOCKED
ACC00000723,CUST005195,2008-09-02,857256.85,CLOSED
ACC00000724,CUST004533,2011-01-14,435724.67,CLOSED
ACC00000725,CUST004252,2008-03-13,360971.76,DORMANT
ACC00000726,CUST006614,2014-08-31,596286.62,CLOSED
ACC00000727,CUST003987,2005-12-02,578596.19,DORMANT
ACC00000728,CUST000570,2015-03-16,258278.11,BLOCKED
ACC00000729,CUST001781,2013-12-28,817622.89,BLOCKED
ACC00000730,CUST002653,2006-08-05,10374.06,ACTIVE
ACC00000731,CUST006474,2019-04-17,605174.82,DORMANT
ACC00000732,CUST003628,2025-07-23,338667.28,BLOCKED
ACC00000733,CUST001408,2006-11-19,361505.48,BLOCKED
ACC00000734,CUST008079,2010-04-30,403848.16,BLOCKED
ACC00000735,CUST000474,2017-05-16,750353.03,BLOCKED
ACC00000736,CUST009709,2015-10-23,210784.62,BLOCKED
ACC00000737,CUST004646,2008-06-16,578650.27,CLOSED
ACC00000738,CUST000790,2014-11-15,520523.13,DORMANT
ACC00000739,CUST005378,2024-06-27,195615.17,BLOCKED
ACC00000740,CUST008084,2014-04-21,864311.94,ACTIVE
ACC00000741,CUST007902,2007-06-16,984017.10,ACTIVE
ACC00000742,CUST003926,2013-11-25,660794.37,DORMANT
ACC00000743,CUST003219,2020-09-01,890316.11,BLOCKED
ACC00000744,CUST009288,2005-12-03,289963.47,ACTIVE
ACC00000745,CUST007651,2013-09-12,706555.99,ACTIVE
ACC00000746,CUST006241,2022-08-02,652319.77,DORMANT
ACC00000747,CUST001172,2024-09-05,110478.59,DORMANT
ACC00000748,CUST000449,2017-09-30,853782.62,CLOSED
ACC00000749,CUST000157,2021-07-12,902803.50,DORMANT
ACC00000750,CUST001806,2022-06-10,974863.76,BLOCKED
ACC00000751,CUST008366,2019-03-03,584388.75,DORMANT
ACC00000752,CUST003101,2011-06-17,37159.28,ACTIVE
ACC00000753,CUST005055,2025-10-15,360964.68,CLOSED
ACC00000754,CUST004807,2016-10-28,259201.18,ACTIVE
ACC00000755,CUST002957,2020-11-21,634356.27,BLOCKED
ACC00000756,CUST002809,2015-09-26,159124.43,CLOSED
ACC00000757,CUST005645,2005-06-29,704827.54,CLOSED
ACC00000758,CUST008304,2016-12-18,287681.53,BLOCKED
ACC00000759,CUST005845,2010-12-25,67864.84,ACTIVE
ACC00000760,CUST009637,2009-07-17,311212.15,ACTIVE
ACC00000761,CUST006452,2018-09-22,844198.61,DORMANT
ACC00000762,CUST007490,2017-04-26,602037.69,DORMANT
ACC00000763,CUST007022,2024-02-08,918235.56,ACTIVE
ACC00000764,CUST009078,2005-05-31,126519.07,CLOSED
ACC00000765,CUST002894,2013-09-01,571740.24,DORMANT
ACC00000766,CUST009593,2007-05-19,946123.95,BLOCKED
ACC00000767,CUST002239,2008-10-19,308622.01,BLOCKED
ACC00000768,CUST004269,2025-07-04,337299.01,DORMANT
ACC00000769,CUST007121,2012-07-12,264624.20,DORMANT
ACC00000770,CUST001026,2018-06-29,149932.68,DORMANT
ACC00000771,CUST006041,2025-10-27,238056.80,CLOSED
ACC00000772,CUST003185,2021-10-14,996166.35,CLOSED
ACC00000773,CUST009052,2011-08-05,995410.02,BLOCKED
ACC00000774,CUST000056,2012-12-21,720038.61,BLOCKED
ACC00000775,CUST008210,2024-03-05,361036.21,BLOCKED
ACC00000776,CUST006388,2017-05-23,728656.37,ACTIVE
ACC00000777,CUST005640,2024-08-12,324532.43,CLOSED
ACC00000778,CUST007404,2023-09-21,592475.45,BLOCKED
ACC00000779,CUST008914,2010-04-18,237379.85,BLOCKED
ACC00000780,CUST001544,2017-01-26,519102.82,DORMANT
ACC00000781,CUST002305,2007-09-27,779959.38,BLOCKED
ACC00000782,CUST007303,2024-04-29,442095.14,CLOSED
ACC00000783,CUST000340,2013-08-05,388554.28,DORMANT
ACC00000784,CUST008847,2020-09-19,480761.34,ACTIVE
ACC00000785,CUST008967,2017-06-20,833972.56,ACTIVE
ACC00000786,CUST001506,2005-01-28,610359.54,ACTIVE
ACC00000787,CUST005499,2019-10-12,900197.75,BLOCKED
ACC00000788,CUST000028,2007-01-12,115735.89,DORMANT
ACC00000789,CUST007121,2006-12-17,536757.87,CLOSED
ACC00000790,CUST008856,2020-10-05,74418.97,ACTIVE
ACC00000791,CUST007173,2010-07-06,403326.51,BLOCKED
ACC00000792,CUST000299,2021-12-29,939367.44,DORMANT
ACC00000793,CUST001946,2005-11-16,710392.78,CLOSED
ACC00000794,CUST004459,2011-06-14,1927.24,ACTIVE
ACC00000795,CUST009124,2024-03-18,68380.10,ACTIVE
ACC00000796,CUST000854,2024-10-13,996500.80,ACTIVE
ACC00000797,CUST000196,2018-08-07,209438.43,DORMANT
ACC00000798,CUST005035,2023-04-21,961727.25,DORMANT
ACC00000799,CUST007242,2012-06-23,348834.16,CLOSED
ACC00000800,CUST002111,2013-04-02,808590.74,ACTIVE
ACC00000801,CUST007897,2006-05-10,517089.66,DORMANT
ACC00000802,CUST004757,2021-06-12,737631.33,BLOCKED
ACC00000803,CUST000356,2021-12-12,175626.65,CLOSED
ACC00000804,CUST006579,2014-08-09,963626.81,BLOCKED
ACC00000805,CUST002145,2013-06-08,738182.00,DORMANT
ACC00000806,CUST004429,2012-02-28,477031.64,ACTIVE
ACC00000807,CUST003972,2020-12-18,166482.76,CLOSED
ACC00000808,CUST007523,2014-12-31,970816.66,BLOCKED
ACC00000809,CUST006841,2006-08-05,855243.61,BLOCKED
ACC00000810,CUST002430,2014-02-05,422028.19,ACTIVE
ACC00000811,CUST008145,2019-12-09,713457.72,CLOSED
ACC00000812,CUST009902,2013-04-16,300076.85,CLOSED
ACC00000813,CUST000515,2013-05-04,231399.61,ACTIVE
ACC00000814,CUST005566,2014-01-29,596359.98,CLOSED
ACC00000815,CUST005210,2011-05-07,476471.92,ACTIVE
ACC00000816,CUST001952,2025-07-08,127570.58,DORMANT
ACC00000817,CUST009068,2017-01-16,922783.19,DORMANT
ACC00000818,CUST007030,2019-09-05,869672.80,ACTIVE
ACC00000819,CUST003604,2025-10-22,123922.20,DORMANT
ACC00000820,CUST008406,2005-06-07,817239.23,ACTIVE
ACC00000821,CUST009290,2025-08-10,213508.32,CLOSED
ACC00000822,CUST007950,2009-07-01,510896.20,ACTIVE
ACC00000823,CUST008142,2020-09-25,2315.88,ACTIVE
ACC00000824,CUST002881,2014-04-27,427702.96,BLOCKED
ACC00000825,CUST005244,2018-03-06,175313.60,BLOCKED
ACC00000826,CUST008180,2009-06-24,917612.17,CLOSED
ACC00000827,CUST007363,2012-08-30,222509.17,ACTIVE
ACC00000828,CUST007750,2020-08-29,338252.48,ACTIVE
ACC00000829,CUST005208,2021-03-17,454592.80,CLOSED
ACC00000830,CUST007479,2018-08-16,390611.45,DORMANT
ACC00000831,CUST006497,2022-02-28,45491.85,DORMANT
ACC00000832,CUST002769,2014-03-20,228637.29,ACTIVE
ACC00000833,CUST007184,2021-04-21,453178.94,ACTIVE
ACC00000834,CUST006972,2013-07-12,261287.45,BLOCKED
ACC00000835,CUST005629,2014-12-18,212988.48,CLOSED
ACC00000836,CUST000531,2007-10-02,630307.96,BLOCKED
ACC00000837,CUST003922,2018-12-31,226461.10,BLOCKED
ACC00000838,CUST000126,2022-11-25,897170.65,CLOSED
ACC00000839,CUST004361,2021-12-06,489667.33,DORMANT
ACC00000840,CUST007967,2015-12-21,127862.70,ACTIVE
ACC00000841,CUST007165,2019-12-28,841809.15,DORMANT
ACC00000842,CUST006609,2015-11-23,428854.25,DORMANT
ACC00000843,CUST009156,2018-03-27,989287.99,ACTIVE
ACC00000844,CUST002397,2011-10-26,714780.84,DORMANT
ACC00000845,CUST007936,2022-09-13,949531.58,ACTIVE
ACC00000846,CUST007922,2010-02-03,144113.07,DORMANT
ACC00000847,CUST005772,2011-07-23,131953.62,CLOSED
ACC00000848,CUST007409,2020-12-31,421103.47,BLOCKED
ACC00000849,CUST004300,2023-03-02,857849.45,ACTIVE
ACC00000850,CUST005759,2016-03-25,254867.19,DORMANT
ACC00000851,CUST000177,2005-02-27,494623.58,DORMANT
ACC00000852,CUST007632,2005-09-19,578779.25,CLOSED
ACC00000853,CUST009012,2022-06-06,586403.40,BLOCKED
ACC00000854,CUST009956,2010-02-10,960177.35,ACTIVE
ACC00000855,CUST000350,2009-09-30,331340.25,CLOSED
ACC00000856,CUST005088,2009-12-17,998204.94,ACTIVE
ACC00000857,CUST003108,2005-03-02,278503.56,CLOSED
ACC00000858,CUST009387,2024-12-22,771563.13,CLOSED
ACC00000859,CUST001153,2013-01-11,922231.79,CLOSED
ACC00000860,CUST007942,2008-01-26,376681.11,DORMANT
ACC00000861,CUST005718,2012-10-02,687972.05,ACTIVE
ACC00000862,CUST000026,2009-08-08,932623.74,BLOCKED
ACC00000863,CUST007555,2014-11-10,498762.79,CLOSED
ACC00000864,CUST004902,2013-12-21,726926.99,CLOSED
ACC00000865,CUST004517,2021-09-11,409447.79,DORMANT
ACC00000866,CUST001405,2022-06-24,964386.06,CLOSED
ACC00000867,CUST008259,2007-10-05,232681.18,DORMANT
ACC00000868,CUST006571,2024-09-14,422505.23,ACTIVE
ACC00000869,CUST000492,2005-04-10,111540.41,DORMANT
ACC00000870,CUST002670,2009-08-25,848463.32,ACTIVE
ACC00000871,CUST001976,2021-03-23,854578.92,CLOSED
ACC00000872,CUST007682,2019-06-28,419321.56,DORMANT
ACC00000873,CUST000261,2025-02-04,117297.68,BLOCKED
ACC00000874,CUST006846,2011-03-15,122835.86,CLOSED
ACC00000875,CUST001741,2010-04-24,174827.50,CLOSED
